address,city,state,country,hotel_star_rating,per_day_price,latitude,longitude,pageurl,property_id,property_name,room_type,uniq_id
The Mall Cant. 221002 Varanasi. India – Show map,varanasi,Uttar Pradesh,India,3-star hotel,1059,25.33753164,82.97967799,http://www.booking.com/hotel/in/rivatas-by-ideal.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=05&checkin_year_month=2016-12&checkout_monthday=06&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,544991,Rivatas By Ideal,Deluxe Double or Twin Room,f3c0d749b9812c69f1db0ea843e98ecc
Thar resort sam. 345001 Sām. India – Show map,sām,Rajasthan,India,,1946,26.86772869,70.56522846,http://www.booking.com/hotel/in/thar-resort.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=03&checkin_year_month=2016-12&checkout_monthday=04&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1495920,Thar resort,Tent,725c516897ad539fab9e43760373e815
Plot No. A 2/7. Near Bhikaji Cama Place Safdarjung Enclave Delhi. 110029 New Delhi. India – Show map,new delhi,Delhi NCR,India,,3437,28.5676,77.18963,http://www.booking.com/hotel/in/oyo-premium-bhikaji-cama-place-2.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=05&checkin_year_month=2016-12&checkout_monthday=06&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1663139,OYO Premium Bhikaji Cama Place 2,Two-Bedroom Apartment,73f43f308baebf8634554cc9ca154b13
,bangalore,Karnataka,India,2 stars,549,12.94166317,77.629821,http://www.booking.com/hotel/in/the-ocea-international.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=17&checkin_year_month=2016-12&checkout_monthday=18&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,,,Deluxe Room,5672c83c4c8908a73814e1e9490805af
Modi no. 3. Sitabuldi. 440012 Nagpur. India – Show map,nagpur,Maharashtra,India,,2593,21.14350618,79.08371508,http://www.booking.com/hotel/in/amrta.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=01&checkin_year_month=2016-12&checkout_monthday=02&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1487023,Hotel Amrta,Budget Double Room with Cooler,9a409c42e4996ed7af7010da27a24a47
N1/15-D10 Gangotri Vihar. Nagwa. Lanka. 221005 Varanasi. India – Show map,varanasi,Uttar Pradesh,India,3-star hotel,1059,25.28186016,83.00962418,http://www.booking.com/hotel/in/rahul-guest-house.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=05&checkin_year_month=2016-12&checkout_monthday=06&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,537290,Rahul Guest House,Standard  Double Room,e7419e8f4cdb9f86633f06aa5362914c
Ambedkar Circle Hospital Road Bikaner. 334001 Bikaner. India – Show map,bikaner,Rajasthan,India,,3902,28.01191,73.322077,http://www.booking.com/hotel/in/oyo-rooms-ambedkar-circle-bikaner.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=01&checkin_year_month=2016-12&checkout_monthday=02&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1663246,OYO Rooms Ambedkar Circle Bikaner,Suite with Garden View,f097b1168dfad656116d5f45e110f3c9
Sea face Road.Nani Daman . 396210 Daman. India – Show map,daman,Gujarat,India,,1669,20.4170507,72.8325946,http://www.booking.com/hotel/in/oyo-rooms-nani-daman.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=01&checkin_year_month=2016-12&checkout_monthday=02&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1829648,OYO Rooms Nani Daman,Deluxe Double Room,005802075315f0400abb098f114c3ff1
Plot No. 318. Near Paddapukur Rabindranagar Bus Stand Parnashree Palley Kolkata. 700060 Behāla. India – Show map,behāla,West Bengal,India,,3907,22.50688,88.300274,http://www.booking.com/hotel/in/oyo-rooms-behala-parnasree.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=03&checkin_year_month=2016-12&checkout_monthday=04&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1663378,OYO Rooms Behala Parnasree,Suite with Garden View,effeafc716f0aeafc572bdc069c12349
North Mada Street(near Soorya Foundation). Srinagar Colony. Saidapet. Chennai. 600015 Trumulldivayal. India – Show map,,,India,,4242,13.13691661,80.13610764,http://www.booking.com/hotel/in/14-square-saidapet.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=03&checkin_year_month=2016-12&checkout_monthday=04&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1633544,14 Square Saidapet,Standard Double Room,1563f3360cdc398cd556ba0c2ac3a3ab
Naddi. DAL (Dharamshala Cant). Distt. Kangra. 176216 McLeod Ganj. India – Great location -,mcleod ganj,Himachal Pradesh,India,3-star hotel,1199,32.25043903,76.30513966,http://www.booking.com/hotel/in/dragon-i-resorts.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=09&checkin_year_month=2016-12&checkout_monthday=10&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,505398,Dragon I Resorts,Deluxe Double Room,03b0d88d92b25a8167c9f56654246e8d
Harnam Singh Road.LBS Academy. Harnam Singh Road. 248179 Mussoorie. India – Show map,mussoorie,Uttarakhand,India,,1682,30.466407,78.055642,http://www.booking.com/hotel/in/oyo-premium-the-heritage-palace.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=03&checkin_year_month=2016-12&checkout_monthday=04&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1829496,OYO Premium The Heritage Palace,Super Deluxe Double Room,cba70a2a1aa0007e0f380d6fc23d2ae7
,darjeeling,West Bengal,India,,4266,27.04153075,88.27397034,http://www.booking.com/hotel/in/valentino.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=03&checkin_year_month=2016-12&checkout_monthday=04&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,,,Deluxe Double Room,13d86488c532e65bc2d7681bf50b9294
Near CMC Hospital Delhi Road Hisar. 125001 Hisār. India – Show map,hisār,Haryana,India,,3579,29.14067,75.733895,http://www.booking.com/hotel/in/oyo-rooms-cmc-hospital.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=01&checkin_year_month=2016-12&checkout_monthday=02&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1663259,OYO Rooms CMC Hospital,Standard Double or Twin Room with Balcony,44b5c5bd585cdd0122e96643176f505c
7 . Bais GodamGeejgarh Vihar. Civil Lines. 302019 Jaipur. India – Show map,jaipur,Rajasthan,India,,3690,26.90013,75.785107,http://www.booking.com/hotel/in/oyo-rooms-hawa-sadak-civil-lines.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=03&checkin_year_month=2016-12&checkout_monthday=04&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1663138,OYO Rooms Hawa Sadak Civil Lines,Three-Bedroom Villa,a98ffae6222bbf2dc4852426b10210cf
Plot number 30. Vijaya Nagaram Colony. Near Bhelupur Water Tank .Bhelupur. 221010 Varanasi. India – Show map,varanasi,Uttar Pradesh,India,3-star hotel,1199,25.2978787,83.00050086,http://www.booking.com/hotel/in/azure-family-paying-guest-house.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=03&checkin_year_month=2016-12&checkout_monthday=04&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,547954,Azure Family Paying Guest House,Basic Double Room,64071fbc03e59bdc2df52611bb3f3044
Prakash Tower. 63 Civil Lines Choupla Road. Bareilly. Uttar Pradesh. 243001 Bareilly. India – Great location -,bareilly,Uttar Pradesh,India,,2722,28.35354444,79.41315746,http://www.booking.com/hotel/in/diplomat-residency-bareilly.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=05&checkin_year_month=2016-12&checkout_monthday=06&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1686012,Diplomat Residency,Deluxe Double Room,f2296047460de356b7298c7baf53040a
Near Avaduthura Devi Temple. Temple Road. Hawa Beach. Lighthouse Beach. 695521 Kovalam. India – Show map,kovalam,Kerala,India,4 stars,1299,8.387001905,76.97864704,http://www.booking.com/hotel/in/vedanta-wake-up-by-lighthouse-beach-kovalam.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=09&checkin_year_month=2016-12&checkout_monthday=10&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,580272,Vedanta Wake Up - Beach,Deluxe Double Room,e41ff22709c05f45ee54d23077ae7789
F-40. Shaheen Bagh. Okhla Near Kalindi Kunj. 110025 New Delhi. India – Show map,new delhi,Delhi NCR,India,,2397,28.54708718,77.30687892,http://www.booking.com/hotel/in/royal-international.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=05&checkin_year_month=2016-12&checkout_monthday=06&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1485799,Hotel Royal International,Double Room with Mountain View,a6dcd160ab5c14dd4e22e0395420b437
,hyderabad,Telangana,India,,3306,17.40490279,78.47433262,http://www.booking.com/hotel/in/vista-rooms-at-satyam-theatre.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=03&checkin_year_month=2016-12&checkout_monthday=04&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,,,Double Room with Lake View,fa954000a40800b3e858750ba10b040c
Hotel Kanha Residency .11-4-678/2. Beside Hanuman Temple. Near Nillofher hospital. Redhills Lakdi ka pool Redhills Hyderabad. Telangana 500004. Lakdi Ka Pul. 500004 Hyderabad. India – This neighbourhood is a great choice for travellers interested in museums. monuments. and ancient landmarks – Check location Show map,hyderabad,Telangana,India,,3151,17.401263,78.46275,http://www.booking.com/hotel/in/vista-rooms-at-red-hills-road.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=09&checkin_year_month=2016-12&checkout_monthday=10&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1691670,Vista Rooms at Red Hills Road,Standard Double Room,128af14d8739e722c756b8d8a990c47e
Jos Junction. Beside Bhima Gold MG Road Kochi. Ernakulam. 682011 Cochin. India – This neighbourhood is a great choice for travellers interested in nature. shopping for clothes. and scenery – Check location Show map,cochin,Kerala,India,,3379,9.968681,76.286294,http://www.booking.com/hotel/in/oyo-premium-jos-junction.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=17&checkin_year_month=2016-12&checkout_monthday=18&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1663170,OYO Premium JOS Junction,Single Room with Mountain View,a210e4f17815eb31dbc52654251ff373
Behind Shyam Hospital. Hellaj Road. near Higher Secondary School. 305022 Pushkar. India – Show map,pushkar,Rajasthan,India,3-star hotel,899,26.4933492,74.55171794,http://www.booking.com/hotel/in/hill-view-pushkar.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=05&checkin_year_month=2016-12&checkout_monthday=06&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,487289,Hill View,Deluxe Double Room,ce98c20f99fd02feb99df290528e228c
15 Ajanta Colony. Vibhav Nagar. Taj Ganj. 282001 Agra. India – This neighbourhood is a great choice for travellers interested in ancient landmarks. architecture. and monuments – Check location Great location -,agra,Uttar Pradesh,India,,2060,27.15750068,78.03508133,http://www.booking.com/hotel/in/nhomestay.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=03&checkin_year_month=2016-12&checkout_monthday=04&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1491426,N.Homestay,Double Room,cf9c0091f31b00e6b09c53e1d284cc1e
chuna mandi paharganj new delhi 110055. Paharganj. 110055 New Delhi. India – This neighbourhood is a great choice for travellers interested in city trips. sightseeing. and shopping – Check location Show map,new delhi,Delhi NCR,India,2-star hotel,699,28.64209285,77.21100966,http://www.booking.com/hotel/in/saya.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=16&checkin_year_month=2016-12&checkout_monthday=17&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1753425,Hotel Saya,Deluxe Room,116486b58088b97121f3393248142fc5
Haragarahalli village. Sakleshpur Taluk.. Hassan District. 573134 Māranhalli. India – Show map,māranhalli,Karnataka,India,,4436,12.85888368,75.76455653,http://www.booking.com/hotel/in/misty-mountains-homestay.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=16&checkin_year_month=2016-12&checkout_monthday=17&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1640647,Misty Mountains Homestay,Deluxe Double Room,3595db4c0e3d341ffd63b321547a4662
Log Hut Area Near Hadimba Temple. Old Manali. 175131 Manāli. India – This neighbourhood is a great choice for travellers interested in tranquility. ambiance. and nature walks – Check location Show map,manāli,Himachal Pradesh,India,1-star hotel,549,32.24997928,77.18031177,http://www.booking.com/hotel/in/pitambera-cottage.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=16&checkin_year_month=2016-12&checkout_monthday=17&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1766944,Pitambera Cottage,Deluxe Double Room with Balcony,9c296b46e0c16186ef700d0bb56347c3
Chandigarh - Shimla HighwayKandaghat. 173215 Kandāghāt. India – Show map,kandāghāt,Himachal Pradesh,India,,3492,30.97958,77.111922,http://www.booking.com/hotel/in/oyo-rooms-kandaghat.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=05&checkin_year_month=2016-12&checkout_monthday=06&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1663255,OYO Rooms Kandaghat,Deluxe Single Room,3acd946f5eede90e79b6ef869d973c95
MC Goa Holidays.B-101. Tangerine Dream. Arpora Junction. Near Ganesh Mandir. Baga. Arpora. Goa 403516. 403516 Arpora. India – Show map,arpora,Goa,India,,3105,15.563404,73.764871,http://www.booking.com/hotel/in/vista-rooms-at-arpora-junction.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=01&checkin_year_month=2016-12&checkout_monthday=02&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1691686,Vista Rooms at Arpora Junction,Standard Double Room,b7efd6936e7cf343d6c3f2afba322439
Rangavilasam Palace Compound. South Street Road. Fort. East Fort. Pazhavangadi. Thiruvananthapuram. Kerala 695023. 695023 Trivandrum. India – Show map,trivandrum,Kerala,India,4-star hotel,1969,8.480873529,76.94623388,http://www.booking.com/hotel/in/ranga-maalika.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=17&checkin_year_month=2016-12&checkout_monthday=18&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1840001,Ranga maalika The heritage spiritual retreat,Deluxe Room,143efda4a31c7e67efbc42466810c1a1
Near Ganga Ghat Apartments. Muni Ki Reti. 249192 Rishīkesh. India – Show map,rishīkesh,Uttarakhand,India,3-star hotel,899,30.1076098,78.29995751,http://www.booking.com/hotel/in/tourist-guest-house.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=17&checkin_year_month=2016-12&checkout_monthday=18&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,497670,Tourist Guest House,Double Room,f88c5180e4f297760c2ff57ca91c3614
Bhojde Village. 362135 Sasan Gir. India – Great location -,sasan gir,Gujarat,India,,1852,21.14329823,70.61609656,http://www.booking.com/hotel/in/the-wilds-villa-gir.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=03&checkin_year_month=2016-12&checkout_monthday=04&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1480519,The Wilds Villa Gir,Deluxe Double Room,73251c89da4e64b9930c68d773386867
